game_id,scene_id,character_id,name,title,source
re_sr,re_sr_160,74,Rosemary Winters,"Creepy mannequins begin to follow Rose everywhere. Each time, there are more and more of them. Finally, Rose enters the elevator. She presses the button several times, but the doors don't close.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_161,74,Rosemary Winters,She hears the child's laughter again. The elevator begins to move downward.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_162,74,Rosemary Winters,Rose walks out into the room…with huge dolls. Now she herself is the size of a doll.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_163,74,Rosemary Winters,Several dolls with knives and sickles were passing by Rose.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_164,74,Rosemary Winters,Rose cautiously sneaks past the armed dolls without letting themselves be discovered.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_165,74,Rosemary Winters,Rose continues to hide.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_166,74,Rosemary Winters,Rose runs into the bedroom and finds herself with several giant dolls who sort of play with her.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_167,74,Rosemary Winters,But the dolls only laugh at her. She runs out of the room chased by a mannequin and closes the huge door.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_168,74,Rosemary Winters,She's running away from the huge doll heads.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_169,74,Rosemary Winters,"She leaves the creepy world of dolls, returning to the normal world with monsters.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_170,74,Rosemary Winters,Michael teleports her to Ethan and Mia's house from the beginning of the original game.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_171,74,Rosemary Winters,She finds a little note by the couch.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_172,74,Rosemary Winters,She examines the family photo next to the kitchen.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_172,67,Ethan Winters,She examines the family photo next to the kitchen.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_173,74,Rosemary Winters,Rose inspects bottles of Regina Rosie wine from Crama Barbaneagra (the name of the winery). The wine is obviously Romanian.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_174,74,Rosemary Winters,She examines a CD of songs by Miss D & The Pallboys.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_174,67,Ethan Winters,She examines a CD of songs by Miss D & The Pallboys.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_175,74,Rosemary Winters,She examines her bottle of baby formula.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_175,67,Ethan Winters,She examines her bottle of baby formula.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_176,74,Rosemary Winters,Rose goes into the closet and examines the jars of baby food.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_176,67,Ethan Winters,Rose goes into the closet and examines the jars of baby food.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_177,74,Rosemary Winters,Rose goes up to the second floor. She starts up the music box.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_177,67,Ethan Winters,Rose goes up to the second floor. She starts up the music box.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_178,74,Rosemary Winters,She goes into her parents' room on the second floor.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_179,74,Rosemary Winters,She examines her crib.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_179,67,Ethan Winters,She examines her crib.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_181,74,Rosemary Winters,She examines her childhood photo.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_181,67,Ethan Winters,She examines her childhood photo.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_182,74,Rosemary Winters,She picks up the Drawer Key from behind the photo.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_183,67,Ethan Winters,She reads the letter.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_185,74,Rosemary Winters,Rose begins to get sucked in by the red goop.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_186,74,Rosemary Winters,Rose goes back to the house with the dolls.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_187,74,Rosemary Winters,She goes after Everline trying to avoid the red goop.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_188,74,Rosemary Winters,Dolls with sickles appear in front of Rose's face and begin to inflict small cuts on her until she waves them away.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_191,74,Rosemary Winters,She grabs Rose's hand.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_193,74,Rosemary Winters,He teleports Eveline away. Rose runs into the elevator.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_198,74,Rosemary Winters,"She grabs her head and explodes with a white glow. After that, the house returns to normal. Eveline sits on the floor and cries. Rose slowly walks up to her.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_200,67,Ethan Winters,"Suddenly, for a split second, in a burst of white sparks, Ethan appears on the screen and pushes Rose into the abyss through the door.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_201,74,Rosemary Winters,"Rose sinks back into the water, floating past the windows. She finds herself outside again.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_201,67,Ethan Winters,"Rose sinks back into the water, floating past the windows. She finds herself outside again.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_202,74,Rosemary Winters,She walks past furniture lying in the snow and a door with three eyes.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_203,74,Rosemary Winters,"It overlooks a communal area with a castle in the distance. There are bubbles of goop hanging in the sky, from which it drips down in a trickle.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_204,74,Rosemary Winters,She notices…herself in the distance. Crows fly into the air and the figure leaves.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_205,74,Rosemary Winters,She follows the figure through the burning village.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_206,74,Rosemary Winters,It attacks its monstrous clones with fungal powers.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_207,74,Rosemary Winters,"After breaking through her monstrous copies, she jumps into a cave where she finds a creepy creature remotely resembling a heart. The creature spits out copies of Rose.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_208,74,Rosemary Winters,She jumps to her heart's content and enters Miranda's lab and reads the diary lying on the table.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_209,74,Rosemary Winters,Rose checks her weapons and goes deep into the cave.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_210,74,Rosemary Winters,"Along the way, Rose finds a piece of paper.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_211,74,Rosemary Winters,She approaches the altar and reads the book placed on it.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_212,74,Rosemary Winters,"She goes to Crystal, lying on a post nearby.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_213,74,Rosemary Winters,She touches the Crystal and the white veins in her arms disappear.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_214,74,Rosemary Winters,"In front of the post, Miranda appears laughing out of the red goop, spreading her black wings.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_214,75,Mother Miranda,"In front of the post, Miranda appears laughing out of the red goop, spreading her black wings.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_215,74,Rosemary Winters,She slowly hides the Crystal behind her back.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_215,75,Mother Miranda,She slowly hides the Crystal behind her back.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_216,74,Rosemary Winters,A flashback shows us that Rose was sitting alone on that bench at the beginning of the game.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_216,75,Mother Miranda,A flashback shows us that Rose was sitting alone on that bench at the beginning of the game.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_217,67,Ethan Winters,Tentacles made of goop emerge from the ground. Miranda transforms into her battle form. Suddenly Ethan appears and covers Rose with himself.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_218,74,Rosemary Winters,She rushes after Rose and the materialized Ethan. Ethan runs ahead and uses the shotgun to blast away the monsters.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_218,67,Ethan Winters,She rushes after Rose and the materialized Ethan. Ethan runs ahead and uses the shotgun to blast away the monsters.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_219,74,Rosemary Winters,The passage begins to crumble. Ethan helps Rose avoid the collapse. They pull away from Miranda for a while.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_219,67,Ethan Winters,The passage begins to crumble. Ethan helps Rose avoid the collapse. They pull away from Miranda for a while.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_220,67,Ethan Winters,They keep running.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_222,67,Ethan Winters,Ethan shoots Miranda with a shotgun right in the head.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_224,74,Rosemary Winters,Ethan covers his daughter with himself again.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_225,74,Rosemary Winters,He fights Miranda.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_225,67,Ethan Winters,He fights Miranda.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_226,74,Rosemary Winters,"Rose was about to run away, but Miranda stabs Ethan with her tentacle and Rose stops. She gathers her will, turns around, and with a scream smashes the Crystal into the frozen ground, regaining her strength.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_227,74,Rosemary Winters,The epic battle begins!,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_229,74,Rosemary Winters,Rose inflicts tangible damage on Miranda that she falls to the ground.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_230,74,Rosemary Winters,Rose seizes the moment and runs up to Miranda and shoots her in the face with her shotgun.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_231,74,Rosemary Winters,The fight exhausts Rose. She hears her father's voice.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_231,67,Ethan Winters,The fight exhausts Rose. She hears her father's voice.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_232,74,Rosemary Winters,"He gives her his powers, but it drains him greatly.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_233,74,Rosemary Winters,Rose charges her new power and knocks Miranda out of the sky with her own tentacles.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_235,74,Rosemary Winters,"She turns to her father, lying on the ground and dying for the second time.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_235,67,Ethan Winters,"She turns to her father, lying on the ground and dying for the second time.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_236,74,Rosemary Winters,She cries and they hug.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_236,67,Ethan Winters,She cries and they hug.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_237,74,Rosemary Winters,The screen floods with white light and Rose wakes up in the lab chair.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_238,74,Rosemary Winters,"She hesitantly extends her hand forward as if trying out reality for a test, or trying to use her fungal powers.",https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_239,74,Rosemary Winters,Her father's wedding ring remains in her hands.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_242,74,Rosemary Winters,Rose walks out of the bus. She arrived at the cemetery. She is holding a bouquet of beautiful white flowers.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_243,74,Rosemary Winters,The tombstone reads - ETHAN WINTERS a kind husband and loving father who put family before all else.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_244,74,Rosemary Winters,Someone in a black SUV honks at her.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re_sr,re_sr_246,74,Rosemary Winters,The girl grabs the man in black by the tie.,https://game-scripts-wiki.blogspot.com/2022/11/resident-evil-8-village-shadows-of-rose.html
re9,re9_001,82,Nathan Dempsey,"We arrive at the threshold of the Federal Bureau of Investigation’s Midwest Field Point building. Outside, the weather is bright, it’s sunny summer, and birds are singing. A black man walks with confidence through the corridors towards the workspace of our main heroine, who is toiling over a report on the fourth victim of an unknown disease. Our main heroine’s desk is piled high with various folders. It seems she has been immersed in her work for a long time. Tearing herself away from the report for a moment, she reads a newspaper clipping stating that the quarantine in the destroyed Raccoon City zone has been extended until 2040.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_002,80,Grace Ashcroft,He knocks on the file cabinet to get her attention.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_002,82,Nathan Dempsey,He knocks on the file cabinet to get her attention.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_003,80,Grace Ashcroft,"She clumsily takes a folder of documents, dropping the rest.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_004,80,Grace Ashcroft,She rushes into an office where her boss is already waiting. The expression on his face bodes nothing good.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_004,82,Nathan Dempsey,She rushes into an office where her boss is already waiting. The expression on his face bodes nothing good.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_005,82,Nathan Dempsey,He hands her a folder.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_006,82,Nathan Dempsey,Grace sighs heavily—this place seems to mean something to her.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_007,82,Nathan Dempsey,Grace stands and stares at the floor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_008,82,Nathan Dempsey,Grace gives a weary shake of her head.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_009,80,Grace Ashcroft,"Next scene. Grace walks through rainy city streets, searching for the place. She checks the maps on her phone. She is so lost in thoughts that she doesn’t notice the many passersby on the streets and collides with one of them, a rough-looking man in glasses and a hat.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_011,80,Grace Ashcroft,Grace goes to the hotel.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_014,80,Grace Ashcroft,A police officer in a raincoat approaches her.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_015,80,Grace Ashcroft,Then Grace remembers she’s from the FBI and fumbles in her pockets for the credentials.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_017,80,Grace Ashcroft,Grace is completely absorbed in herself and doesn’t react to Cole at all.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_018,80,Grace Ashcroft,He lifts the blue plastic sheeting.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_019,80,Grace Ashcroft,Grace enters a narrow alley and makes her way through piles of construction debris.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_020,80,Grace Ashcroft,She enters the hotel building through the back door used by the kitchen. She turns on her flashlight. It feels as if no one has been here for years. She stops at the door leading from the kitchen. The door’s window is broken.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_024,80,Grace Ashcroft,"She peels off the key, and at that moment, someone locks the back entrance to the building. Grace, already frightened, becomes terrified. Her voice cracks with fear.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_025,80,Grace Ashcroft,"She frantically rummages in her briefcase and pulls out a gun, preparing to meet the stranger. Long seconds pass, but no one comes.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_030,80,Grace Ashcroft,"As she passes a fireplace, a deer skull falls off its mantelpiece and startles Grace.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_032,80,Grace Ashcroft,On the bed lie many photos of Grace and her mother.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_034,80,Grace Ashcroft,Grace sits on the bed typing on a laptop. Her mother enters the room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_034,83,Alyssa Ashcroft,Grace sits on the bed typing on a laptop. Her mother enters the room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_035,83,Alyssa Ashcroft,Her mother sits on the bed next to her.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_036,80,Grace Ashcroft,"She tries to take her daughter’s hand, but Grace pulls her hand away.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_036,83,Alyssa Ashcroft,"She tries to take her daughter’s hand, but Grace pulls her hand away.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_037,83,Alyssa Ashcroft,Her mother looks out the window at the heavy rain falling outside.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_038,80,Grace Ashcroft,The phone rings.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_038,83,Alyssa Ashcroft,The phone rings.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_039,80,Grace Ashcroft,The man abruptly hangs up.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_039,83,Alyssa Ashcroft,The man abruptly hangs up.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_040,83,Alyssa Ashcroft,"Suddenly, the lights go out.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_041,80,Grace Ashcroft,She hastily begins to pack her things.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_041,83,Alyssa Ashcroft,She hastily begins to pack her things.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_042,80,Grace Ashcroft,She hands her daughter a compact flashlight.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_043,80,Grace Ashcroft,Her mother urges Grace to be quiet.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_043,83,Alyssa Ashcroft,Her mother urges Grace to be quiet.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_044,80,Grace Ashcroft,She pulls her daughter towards the door.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_044,83,Alyssa Ashcroft,She pulls her daughter towards the door.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_045,83,Alyssa Ashcroft,She takes a gun out of her purse.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_046,80,Grace Ashcroft,Grace realizes the situation has become serious and becomes frightened.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_046,83,Alyssa Ashcroft,Grace realizes the situation has become serious and becomes frightened.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_047,80,Grace Ashcroft,They descend to the first floor. They are met by a greying man wearing glasses and carrying a flashlight.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_047,83,Alyssa Ashcroft,They descend to the first floor. They are met by a greying man wearing glasses and carrying a flashlight.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_048,80,Grace Ashcroft,"Suddenly, someone in a black robe with a hood covering their face throws a plastic bag over the manager’s head and strangles him. The killer has a pale face, and their mouth is illuminated by a smile with bloody gums.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_049,80,Grace Ashcroft,"The killer stabs the manager in the throat with a knife. Blood spurts brightly, and the manager falls to the floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_050,80,Grace Ashcroft,"Alyssa shoots the killer several times, and he falls into the next room.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_050,83,Alyssa Ashcroft,"Alyssa shoots the killer several times, and he falls into the next room.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_051,83,Alyssa Ashcroft,She closes the door to the next room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_052,80,Grace Ashcroft,Now Grace is not just scared—she is horrified and on the verge of a nervous breakdown.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_052,83,Alyssa Ashcroft,Now Grace is not just scared—she is horrified and on the verge of a nervous breakdown.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_053,80,Grace Ashcroft,She hides something behind a painting.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_053,83,Alyssa Ashcroft,She hides something behind a painting.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_054,80,Grace Ashcroft,"They enter a room, and Alyssa locks the door.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_054,83,Alyssa Ashcroft,"They enter a room, and Alyssa locks the door.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_055,80,Grace Ashcroft,"She looks at her daughter with regret... Grace, meanwhile, is in terror, pacing back and forth across the room in a fit of hyperventilation.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_056,80,Grace Ashcroft,She tries to catch her breath.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_056,83,Alyssa Ashcroft,She tries to catch her breath.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_057,80,Grace Ashcroft,Alyssa hugs Grace. They are both in tears.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_057,83,Alyssa Ashcroft,Alyssa hugs Grace. They are both in tears.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_059,80,Grace Ashcroft,"However, the wounds overcome him, and he falls, knocking over a table with a kerosene lamp and a bottle of whiskey. A fire starts. Unable to contain her emotions, Grace collapses in tears and cries of pain beside her mother’s body.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_061,80,Grace Ashcroft,"Grace sits tearfully on the floor of that very room 204, where she was with her mother 8 years ago. The photos on the couch are part of the things they left here, and it seems someone has been rummaging through them.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
